answer_id,belongs_question_id,belongs_question_type,answer_title,is_correct,image_id,answer_two_gap_match,answer_view_format,answer_settings,answer_order
279,62,multiple_choice,"JavaScript จะมีการประกาศตัวแปรอยู่ 4 วิธีคือใช้ var, let, const หรือจะไม่ระบุอะไรเลยก็ได้(เช่น x = 1)",1,0,NULL,text,NULL,2
280,62,multiple_choice,"console.log(1 === \'1\') จะแสดงค่าออกมาเป็น True",NULL,0,NULL,text,NULL,3
281,62,multiple_choice,"console.log(1 == \'1\') จะแสดงค่าออกมาเป็น True",1,0,NULL,text,NULL,4
282,62,multiple_choice,"JavaScript สามารถส่ง function เป็น argument เข้าไปใน function อื่นๆ ได้",1,0,NULL,text,NULL,5
283,62,multiple_choice,"Function ใน JavaScript สามารถ return ค่าออกมาเป็น function ได้",1,0,NULL,text,NULL,6
284,62,multiple_choice,"setInterval ทำงานแบบ Asynchronous ใน JavaScript",1,0,NULL,text,NULL,7
285,62,multiple_choice,"JavaScript พัฒนามาจากภาษา Java",NULL,0,NULL,text,NULL,8
286,63,single_choice,onchange,0,0,NULL,text,NULL,1
287,63,single_choice,on_change,0,0,NULL,text,NULL,2
288,63,single_choice,onmouseover,0,0,NULL,text,NULL,3
289,63,single_choice,on_mouse_over,0,0,NULL,text,NULL,4
290,63,single_choice,onmouseclick,0,0,NULL,text,NULL,5
291,63,single_choice,on_mouse_click,0,0,NULL,text,NULL,6
292,63,single_choice,onclick,1,0,NULL,text,NULL,7
293,63,single_choice,on_click,0,0,NULL,text,NULL,8
294,64,single_choice,€,0,0,NULL,text,NULL,1
295,64,single_choice,?,0,0,NULL,text,NULL,2
296,64,single_choice,฿,0,0,NULL,text,NULL,3
297,64,single_choice,₩,0,0,NULL,text,NULL,4
298,64,single_choice,$,1,0,NULL,text,NULL,5
299,64,single_choice,¥,NULL,0,NULL,text,NULL,6
300,64,single_choice,*,NULL,0,NULL,text,NULL,7
301,64,single_choice,^,NULL,0,NULL,text,NULL,8
302,65,single_choice,"€(\"div\").yPos(100)",0,0,NULL,text,NULL,1
303,65,single_choice,"€(\"div\").height=\"100\"",0,0,NULL,text,NULL,2
304,65,single_choice,"€(\"div\").height(100)",0,0,NULL,text,NULL,3
305,65,single_choice,"?(\"div\").yPos(100)",0,0,NULL,text,NULL,4
306,65,single_choice,"?(\"div\").height=\"100\"",0,0,NULL,text,NULL,5
307,65,single_choice,"?(\"div\").height(100)",0,0,NULL,text,NULL,6
308,65,single_choice,"$(\"div\").yPos(100)",0,0,NULL,text,NULL,7
309,65,single_choice,"$(\"div\").height=\"100\"",0,0,NULL,text,NULL,8
310,65,single_choice,"$(\"div\").height(100)",1,0,NULL,text,NULL,9
311,65,single_choice,"฿(\"div\").yPos(100)",NULL,0,NULL,text,NULL,10
312,65,single_choice,"฿(\"div\").height=\"100\"",NULL,0,NULL,text,NULL,11
313,65,single_choice,"฿(\"div\").height(100)",NULL,0,NULL,text,NULL,12
314,65,single_choice,"₩(\"div\").yPos(100)",NULL,0,NULL,text,NULL,13
315,65,single_choice,"₩(\"div\").height=\"100\"",NULL,0,NULL,text,NULL,14
316,65,single_choice,"₩(\"div\").height(100)",NULL,0,NULL,text,NULL,15
317,65,single_choice,"¥(\"div\").yPos(100)",NULL,0,NULL,text,NULL,16
318,65,single_choice,"¥(\"div\").height=\"100\"",NULL,0,NULL,text,NULL,17
319,65,single_choice,"¥(\"div\").height(100)",NULL,0,NULL,text,NULL,18
320,65,single_choice,"*(\"div\").yPos(100)",NULL,0,NULL,text,NULL,19
321,65,single_choice,"*(\"div\").height=\"100\"",NULL,0,NULL,text,NULL,20
322,65,single_choice,"*(\"div\").height(100)",NULL,0,NULL,text,NULL,21
323,65,single_choice,"^(\"div\").yPos(100)",NULL,0,NULL,text,NULL,22
324,65,single_choice,"^(\"div\").height=\"100\"",NULL,0,NULL,text,NULL,23
325,65,single_choice,"^(\"div\").height(100)",NULL,0,NULL,text,NULL,24
326,66,multiple_choice,บริษัทที่ใช้แต่Technology,NULL,0,NULL,text,NULL,1
327,66,multiple_choice,บริษัทที่เน้นการเติบโตอย่างรวดเร็ว,1,0,NULL,text,NULL,2
328,66,multiple_choice,บริษัทที่เน้นขายผ่านช่องทางออนไลน์,NULL,0,NULL,text,NULL,3
329,66,multiple_choice,บริษัทที่สามารถขยายตัวได้รวดเร็ว,1,0,NULL,text,NULL,4
330,67,single_choice,การเติบโตที่รวดเร็ว,0,0,NULL,text,NULL,1
331,67,single_choice,การเติบโตที่ยั่งยืน,1,0,NULL,text,NULL,2
332,67,single_choice,การเติบโตด้านเงินทุน,NULL,0,NULL,text,NULL,3
333,67,single_choice,การเติบโตของกำไร,NULL,0,NULL,text,NULL,4
334,68,single_choice,การกู้ยืม,0,0,NULL,text,NULL,1
335,68,single_choice,สินเชื่อธนาคาร,0,0,NULL,text,NULL,2
336,68,single_choice,"ระดมทุนจากนักลงทุน เช่น Venture capital",1,0,NULL,text,NULL,3
337,68,single_choice,เงินจากเจ้าของ,NULL,0,NULL,text,NULL,4
338,69,single_choice,ทำซ้ำได้ง่าย+ขยายได้ง่าย,1,0,NULL,text,NULL,1
339,69,single_choice,กำไรเยอะ+ยอดขายเยอะ,NULL,0,NULL,text,NULL,2
340,69,single_choice,หุ้นส่วนเยอะ+เงินทุนเยอะ,NULL,0,NULL,text,NULL,3
341,69,single_choice,ซื้อง่าย+ขายคล่อง,NULL,0,NULL,text,NULL,4
342,71,single_choice,อยากทำกำไรเยอะๆ,0,0,NULL,text,NULL,1
343,71,single_choice,อยากแก้ปัญหาของลูกค้า,1,0,NULL,text,NULL,2
344,71,single_choice,อยากสร้างของเจ๋งๆ,NULL,0,NULL,text,NULL,3
345,71,single_choice,"อยากดัง อยากเป็นที่รู้จัก",NULL,0,NULL,text,NULL,4
346,72,single_choice,สินค้าที่ดี,0,0,NULL,text,NULL,1
347,72,single_choice,"Technology ล้ำสมัย",0,0,NULL,text,NULL,2
348,72,single_choice,Internet,1,0,NULL,text,NULL,3
349,72,single_choice,การบอกต่อของลูกค้า,0,0,NULL,text,NULL,4
350,73,single_choice,"ความสามารถในการสร้าง Technology",0,0,NULL,text,NULL,1
351,73,single_choice,ความสามารถในการทำกำไร,0,0,NULL,text,NULL,2
352,73,single_choice,ความสามารถในการหาเงินทุน,0,0,NULL,text,NULL,3
353,73,single_choice,ความสามารถในการปรับตัว,1,0,NULL,text,NULL,4
354,75,single_choice,"เพราะ Startup มีเงินจำกัด",1,0,NULL,text,NULL,1
355,75,single_choice,"เพื่อนำมาพัฒนา Technology",0,0,NULL,text,NULL,2
356,75,single_choice,เพราะช่วยให้ขยายตลาดได้ง่าย,0,0,NULL,text,NULL,3
357,75,single_choice,เพื่อให้โปรโมตได้เร็ว,0,0,NULL,text,NULL,4
358,76,single_choice,เพราะStartupทำการตลาดไม่ดี,0,0,NULL,text,NULL,1
359,76,single_choice,เพราะStartupสร้างสิ่งที่ไม่มีคนต้องการ,1,0,NULL,text,NULL,2
360,76,single_choice,เพราะStartupมีเงินจำกัด,NULL,0,NULL,text,NULL,3
361,76,single_choice,เพราะStartupมีต้นทุนสูง,NULL,0,NULL,text,NULL,4
362,77,single_choice,Agile,0,0,NULL,text,NULL,1
363,77,single_choice,Scrum,0,0,NULL,text,NULL,2
364,77,single_choice,Waterfall,1,0,NULL,text,NULL,3
365,77,single_choice,Lean,NULL,0,NULL,text,NULL,4
366,78,single_choice,พฤติกรรมผู้ใช้ไม่เปลี่ยน,0,0,NULL,text,NULL,1
367,78,single_choice,เราไม่รู้ชัดเจนว่าจะต้องสร้างอะไร,1,0,NULL,text,NULL,2
368,78,single_choice,เพราะเราไม่ต้องการความเร็ว,NULL,0,NULL,text,NULL,3
369,78,single_choice,"Technology ไม่เปลี่ยนไป",NULL,0,NULL,text,NULL,4
370,79,single_choice,"เนื่องจากเรายังไม่มั่นใจว่าเราจะทำ Product อะไรและอาจจะมีเปลี่ยงแปลงในภายหลัง",1,0,NULL,text,NULL,1
371,79,single_choice,เพราะการเขียนแผนธุรกิจจะทำให้เราโฟกัสกับกำไรมากเกินแทนที่จะโฟกัสกับคุณภาพสินค้าในปัจจุบัน,0,0,NULL,text,NULL,2
372,79,single_choice,"เนื่องจาก Technology ที่เราจะทำในตอนนี้มีเยอะเกินไปจึงต้องแน่ใจก่อนเขียนแผนธุรกิจ",NULL,0,NULL,text,NULL,3
373,79,single_choice,"เพราะ Startup ต้อง Start จากข้างบนก่อนคือ กำไร",NULL,0,NULL,text,NULL,4
374,81,single_choice,Agile-Scrum,0,0,NULL,text,NULL,1
375,81,single_choice,"Marketing 6P",0,0,NULL,text,NULL,2
376,81,single_choice,BUILD-MEASURE-LEARN,1,0,NULL,text,NULL,3
377,81,single_choice,"Minimum Viable Product (MVP)",NULL,0,NULL,text,NULL,4
378,82,single_choice,เพื่อหาเงินลงทุน,0,0,NULL,text,NULL,1
379,82,single_choice,เพื่อพิสูจน์ปัญหาและกลุ่มเป้าหมาย,1,0,NULL,text,NULL,2
380,82,single_choice,เพื่อขายสินค้าล่วงหน้า,NULL,0,NULL,text,NULL,3
381,82,single_choice,เพื่อสร้างฐานลูกค้า,NULL,0,NULL,text,NULL,4
382,83,single_choice,"Get out of the Building",0,0,NULL,text,NULL,1
383,83,single_choice,"Idea Generation",0,0,NULL,text,NULL,2
384,83,single_choice,Sell,0,0,NULL,text,NULL,3
385,83,single_choice,"Build > Measure > Learn",1,0,NULL,text,NULL,4
386,85,single_choice,งานประจำของลูกค้า,0,0,NULL,text,NULL,1
387,85,single_choice,สิ่งที่ลูกค้าอยากทำให้เสร็จ,1,0,NULL,text,NULL,2
388,85,single_choice,งานที่ลูกค้าอยากจะจ้างคนมาทำ,NULL,0,NULL,text,NULL,3
389,85,single_choice,งานของลูกค้า,NULL,0,NULL,text,NULL,4
390,86,single_choice,ปัญหาที่เกิดกับเราด้วย,0,0,NULL,text,NULL,1
391,86,single_choice,ปัญหาระดับประเทศ,0,0,NULL,text,NULL,2
392,86,single_choice,ปัญหาที่แก้ได้ง่าย,0,0,NULL,text,NULL,3
393,86,single_choice,"ปัญหาที่ลูกค้าเจอหนักๆ และ เจอบ่อยๆ",1,0,NULL,text,NULL,4
394,87,single_choice,รู้ว่าตัวเองมีปัญหา,0,0,NULL,text,NULL,1
395,87,single_choice,มองหาวิธีแก้ปัญหา,0,0,NULL,text,NULL,2
396,87,single_choice,จ่ายเงินเพื่อแก้ปัญหา,1,0,NULL,text,NULL,3
397,87,single_choice,มีปัญหาจริง,NULL,0,NULL,text,NULL,4
398,89,single_choice,"ทดลองขายเพื่อทดสอบตลาด (Pre-sell)",0,0,NULL,text,NULL,1
399,89,single_choice,"ออกสำรวจตลาด (Exploration)",1,0,NULL,text,NULL,2
400,89,single_choice,"ทดลองให้บริการจริง (Concierge)",NULL,0,NULL,text,NULL,3
401,89,single_choice,ทำการตลาด,NULL,0,NULL,text,NULL,4
402,90,single_choice,เพื่อไปรับฟังปัญหาของลูกค้า,1,0,NULL,text,NULL,1
403,90,single_choice,เพื่อไปเสนอวิธีแก้ปัญหา,NULL,0,NULL,text,NULL,2
404,90,single_choice,เพื่อไปขายสินค้า,NULL,0,NULL,text,NULL,3
405,90,single_choice,เพื่อไปขอคำปรึกษา,NULL,0,NULL,text,NULL,4
406,91,single_choice,ไอเดียไม่ดี,0,0,NULL,text,NULL,1
407,91,single_choice,สินค้าไม่ดี,0,0,NULL,text,NULL,2
408,91,single_choice,"อคติ ของเราที่จะชี้นำลูกค้าให้ตอบตามที่เราคิด",1,0,NULL,text,NULL,3
409,91,single_choice,สถานที่ไม่อำนวย,NULL,0,NULL,text,NULL,4
410,92,single_choice,พิสูจน์ว่าไอเดียของเราถูก,0,0,NULL,text,NULL,1
411,92,single_choice,พิสูจน์สมมติฐานและเก็บข้อมูลเพิ่มเติม,1,0,NULL,text,NULL,2
412,92,single_choice,ขายสินค้าจากไอเดียของเรา,NULL,0,NULL,text,NULL,3
413,92,single_choice,ทำการตลาด,NULL,0,NULL,text,NULL,4
414,93,single_choice,"MVP - Minimum Viable Product",1,0,NULL,text,NULL,1
415,93,single_choice,"MVP - Maximum Vision Possible",NULL,0,NULL,text,NULL,2
416,93,single_choice,"MVP - Most Valuable Person",NULL,0,NULL,text,NULL,3
417,94,single_choice,ทดสอบว่าจะขายดีไหม,0,0,NULL,text,NULL,1
418,94,single_choice,"ทดสอบว่า Technology ดีพอไหม",0,0,NULL,text,NULL,2
419,94,single_choice,ทดสอบว่าคุณค่านี้ลูกค้ายอมจ่ายไหม,1,0,NULL,text,NULL,3
420,95,single_choice,สวยงามทันสมัย,0,0,NULL,text,NULL,1
421,95,single_choice,"ใช้ Technology ที่ดี",0,0,NULL,text,NULL,2
422,95,single_choice,สื่อสารได้ว่าสินค้าของเราคืออะไร,1,0,NULL,text,NULL,3
423,96,single_choice,การทดสอบตลาดด้วยการส่งมอบประสบการณ์จริงให้กับลูกค้า,1,0,NULL,text,NULL,1
